timestamp,symbol,open,high,low,close,volume
2025-02-21 14:46:00+00:00,SPY-USD,609.3200073242188,609.5900268554688,609.2100219726562,609.4000244140625,89735
2025-02-21 14:45:00+00:00,SPY-USD,609.25,609.5800170898438,609.1400146484375,609.3200073242188,147424
2025-02-21 14:44:00+00:00,SPY-USD,609.2999877929688,609.4000244140625,609.219970703125,609.22998046875,89542
2025-02-21 14:43:00+00:00,SPY-USD,609.16748046875,609.3300170898438,609.1199951171875,609.2899780273438,69312
2025-02-21 14:42:00+00:00,SPY-USD,609.2999877929688,609.3400268554688,609.0910034179688,609.1400146484375,192442
2025-02-21 14:41:00+00:00,SPY-USD,609.1099853515625,609.3300170898438,608.969970703125,609.3049926757812,126417
2025-02-21 14:40:00+00:00,SPY-USD,609.1300048828125,609.2100219726562,609.0700073242188,609.0900268554688,102109
2025-02-21 14:39:00+00:00,SPY-USD,609.08251953125,609.260009765625,609.0499877929688,609.1500244140625,118001
2025-02-21 14:38:00+00:00,SPY-USD,609.1599731445312,609.25,608.9500122070312,609.0900268554688,83798
2025-02-21 14:37:00+00:00,SPY-USD,609.3400268554688,609.3400268554688,608.8800048828125,609.1798706054688,154785
2025-02-21 14:36:00+00:00,SPY-USD,609.77001953125,609.8200073242188,609.1799926757812,609.3400268554688,120617
2025-02-21 14:35:00+00:00,SPY-USD,609.6599731445312,609.9000244140625,609.6400146484375,609.760009765625,42407
2025-02-21 14:34:00+00:00,SPY-USD,609.7899780273438,609.7899780273438,609.6199951171875,609.634521484375,69353
2025-02-21 14:33:00+00:00,SPY-USD,609.8800048828125,609.9400024414062,609.6799926757812,609.7700805664062,89282
2025-02-21 14:32:00+00:00,SPY-USD,609.6699829101562,609.9500122070312,609.6400146484375,609.860107421875,118474
2025-02-21 14:31:00+00:00,SPY-USD,609.72998046875,609.7863159179688,609.53369140625,609.6799926757812,125033
2025-02-21 14:30:00+00:00,SPY-USD,610.1599731445312,610.2999877929688,609.635009765625,609.6939086914062,860641
2025-02-20 20:59:00+00:00,SPY-USD,610.4749755859375,610.530029296875,610.1500244140625,610.3900146484375,913646
2025-02-20 20:58:00+00:00,SPY-USD,610.4099731445312,610.5,610.3599853515625,610.47998046875,416396
2025-02-20 20:57:00+00:00,SPY-USD,610.2899780273438,610.4500122070312,610.27001953125,610.4000244140625,308387
2025-02-20 20:56:00+00:00,SPY-USD,610.3699951171875,610.4000244140625,610.25,610.2899780273438,410475
2025-02-20 20:55:00+00:00,SPY-USD,610.27001953125,610.385009765625,610.0599975585938,610.3699951171875,391311
2025-02-20 20:54:00+00:00,SPY-USD,610.1599731445312,610.2999877929688,610.010009765625,610.280029296875,294471
2025-02-20 20:53:00+00:00,SPY-USD,610.3400268554688,610.3599853515625,610.1400146484375,610.1649780273438,214811
2025-02-20 20:52:00+00:00,SPY-USD,610.3800048828125,610.4400024414062,610.280029296875,610.3350219726562,234672
2025-02-20 20:51:00+00:00,SPY-USD,610.219970703125,610.4450073242188,610.1099853515625,610.3599853515625,252377
2025-02-20 20:50:00+00:00,SPY-USD,610.3200073242188,610.7000122070312,610.1799926757812,610.22998046875,429602
2025-02-20 20:49:00+00:00,SPY-USD,610.2000122070312,610.3800048828125,610.1599731445312,610.3099975585938,97704
2025-02-20 20:48:00+00:00,SPY-USD,610.0399780273438,610.1959838867188,610.030029296875,610.1799926757812,80519
2025-02-20 20:47:00+00:00,SPY-USD,610.1046752929688,610.1500244140625,609.9450073242188,610.02001953125,75792
2025-02-20 20:46:00+00:00,SPY-USD,610.0,610.1300048828125,609.9550170898438,610.1008911132812,79505
2025-02-20 20:45:00+00:00,SPY-USD,609.9199829101562,610.02001953125,609.719970703125,609.989990234375,49477
2025-02-20 20:44:00+00:00,SPY-USD,609.8400268554688,609.969970703125,609.8400268554688,609.9201049804688,51154
2025-02-20 20:43:00+00:00,SPY-USD,609.8400268554688,609.8400268554688,609.5800170898438,609.8400268554688,52407
2025-02-20 20:42:00+00:00,SPY-USD,609.780029296875,609.7899780273438,609.6824951171875,609.6950073242188,152120
2025-02-20 20:41:00+00:00,SPY-USD,609.6900024414062,609.7600708007812,609.6799926757812,609.760009765625,57738
2025-02-20 20:40:00+00:00,SPY-USD,609.6199951171875,609.780029296875,609.6099853515625,609.6998901367188,111019
2025-02-20 20:39:00+00:00,SPY-USD,609.5,609.6599731445312,609.5,609.6199951171875,39422
2025-02-20 20:38:00+00:00,SPY-USD,609.6799926757812,609.7100219726562,609.4625244140625,609.489990234375,58979
2025-02-20 20:37:00+00:00,SPY-USD,609.6801147460938,609.6801147460938,609.6801147460938,609.6801147460938,66601
2025-02-20 20:36:00+00:00,SPY-USD,609.8099975585938,609.8099975585938,609.6500244140625,609.77978515625,53878
2025-02-20 20:35:00+00:00,SPY-USD,609.9400024414062,609.9400024414062,609.739990234375,609.7999877929688,51792
2025-02-20 20:34:00+00:00,SPY-USD,609.864990234375,609.989990234375,609.8599853515625,609.9400024414062,57443
2025-02-20 20:33:00+00:00,SPY-USD,609.8699951171875,609.9099731445312,609.8200073242188,609.8699951171875,90905
2025-02-20 20:32:00+00:00,SPY-USD,609.8499755859375,609.9349975585938,609.8099975585938,609.8900146484375,63331
2025-02-20 20:31:00+00:00,SPY-USD,609.8200073242188,609.8800048828125,609.7899780273438,609.8599853515625,160243
2025-02-20 20:30:00+00:00,SPY-USD,609.8400268554688,609.9299926757812,609.7949829101562,609.8200073242188,36886
2025-02-20 20:29:00+00:00,SPY-USD,609.7999877929688,609.8900146484375,609.780029296875,609.8400268554688,45607
2025-02-20 20:28:00+00:00,SPY-USD,609.6699829101562,609.8200073242188,609.6599731445312,609.8099975585938,30385
2025-02-20 20:27:00+00:00,SPY-USD,609.7899780273438,609.8400268554688,609.6599731445312,609.6599731445312,37116
2025-02-20 20:26:00+00:00,SPY-USD,609.8400268554688,609.8800048828125,609.760009765625,609.8101196289062,293771
2025-02-20 20:25:00+00:00,SPY-USD,609.8599853515625,609.9298706054688,609.7100830078125,609.8699951171875,50733
2025-02-20 20:24:00+00:00,SPY-USD,610.0399780273438,610.0499267578125,609.8300170898438,609.8400268554688,94504
2025-02-20 20:23:00+00:00,SPY-USD,610.0399780273438,610.0900268554688,610.02001953125,610.0399780273438,39340
2025-02-20 20:22:00+00:00,SPY-USD,609.9299926757812,610.0986938476562,609.9000244140625,610.0499877929688,32901
2025-02-20 20:21:00+00:00,SPY-USD,609.97998046875,610.02001953125,609.8900146484375,609.9199829101562,46514
2025-02-20 20:20:00+00:00,SPY-USD,609.7999877929688,610.0499877929688,609.7999877929688,609.9849853515625,96786
2025-02-20 20:19:00+00:00,SPY-USD,609.7974243164062,609.7974243164062,609.7974243164062,609.7974243164062,53805
2025-02-20 20:18:00+00:00,SPY-USD,609.2899780273438,609.7100219726562,609.2899780273438,609.7100219726562,59342
2025-02-20 20:17:00+00:00,SPY-USD,609.4000244140625,609.4299926757812,609.260009765625,609.2999877929688,58197
2025-02-20 20:16:00+00:00,SPY-USD,609.7100219726562,609.7100219726562,609.3699951171875,609.4000244140625,51130
2025-02-20 20:15:00+00:00,SPY-USD,609.619873046875,609.6900024414062,609.5549926757812,609.6799926757812,33171
2025-02-20 20:14:00+00:00,SPY-USD,609.72998046875,609.760009765625,609.6099853515625,609.6099853515625,28185
2025-02-20 20:13:00+00:00,SPY-USD,609.64501953125,609.7595825195312,609.6392822265625,609.71630859375,31713
2025-02-20 20:12:00+00:00,SPY-USD,609.6900024414062,609.7249755859375,609.4400024414062,609.6389770507812,80941
2025-02-20 20:11:00+00:00,SPY-USD,609.780029296875,609.7999877929688,609.6790161132812,609.6799926757812,38443
2025-02-20 20:10:00+00:00,SPY-USD,609.7100219726562,609.7999877929688,609.6799926757812,609.760009765625,41472
2025-02-20 20:09:00+00:00,SPY-USD,609.739990234375,609.7899780273438,609.6500244140625,609.6900024414062,14943
2025-02-20 20:08:00+00:00,SPY-USD,609.72998046875,609.8298950195312,609.5999755859375,609.7498779296875,65158
2025-02-20 20:07:00+00:00,SPY-USD,609.8699951171875,609.8699951171875,609.739990234375,609.739990234375,225045
2025-02-20 20:06:00+00:00,SPY-USD,609.8300170898438,609.9099731445312,609.75,609.8900146484375,53889
2025-02-20 20:05:00+00:00,SPY-USD,609.8400268554688,609.9600219726562,609.8300170898438,609.8400268554688,29289
2025-02-20 20:04:00+00:00,SPY-USD,609.8699951171875,609.9000244140625,609.8099975585938,609.8200073242188,27735
2025-02-20 20:03:00+00:00,SPY-USD,609.8599853515625,609.9600219726562,609.8400268554688,609.8800048828125,39391
2025-02-20 20:02:00+00:00,SPY-USD,609.7000122070312,609.9099731445312,609.7000122070312,609.8599853515625,49597
2025-02-20 20:01:00+00:00,SPY-USD,609.739990234375,609.8200073242188,609.7100219726562,609.7100219726562,32404
2025-02-20 20:00:00+00:00,SPY-USD,609.864990234375,609.9500122070312,609.6699829101562,609.7313232421875,125151
2025-02-20 19:59:00+00:00,SPY-USD,610.0800170898438,610.0900268554688,609.8300170898438,609.8599853515625,72395
2025-02-20 19:58:00+00:00,SPY-USD,609.960205078125,610.0950927734375,609.9299926757812,610.0800170898438,54872
2025-02-20 19:57:00+00:00,SPY-USD,609.9550170898438,610.02001953125,609.9099731445312,609.9600219726562,41619
2025-02-20 19:56:00+00:00,SPY-USD,609.9600219726562,609.97998046875,609.8599853515625,609.9600219726562,45051
2025-02-20 19:55:00+00:00,SPY-USD,609.8699951171875,609.9099731445312,609.7899780273438,609.9099731445312,51497
2025-02-20 19:54:00+00:00,SPY-USD,609.719970703125,609.9199829101562,609.7100219726562,609.8699951171875,312622
2025-02-20 19:53:00+00:00,SPY-USD,609.739990234375,609.75,609.64501953125,609.7100219726562,36739
2025-02-20 19:52:00+00:00,SPY-USD,609.7899780273438,609.8400268554688,609.6500244140625,609.72998046875,424442
2025-02-20 19:51:00+00:00,SPY-USD,609.9199829101562,609.9500122070312,609.7999877929688,609.7999877929688,52679
2025-02-20 19:50:00+00:00,SPY-USD,609.8200073242188,610.0999755859375,609.8200073242188,609.950927734375,92268
2025-02-20 19:49:00+00:00,SPY-USD,609.739990234375,609.8300170898438,609.72998046875,609.8300170898438,54823
2025-02-20 19:48:00+00:00,SPY-USD,609.7249755859375,609.77001953125,609.469970703125,609.7249755859375,110505
2025-02-20 19:47:00+00:00,SPY-USD,609.5,609.5,609.3099975585938,609.5,96075
2025-02-20 19:46:00+00:00,SPY-USD,609.25,609.3400268554688,609.2249755859375,609.3200073242188,26750
2025-02-20 19:45:00+00:00,SPY-USD,609.0999755859375,609.2899780273438,609.0900268554688,609.260009765625,23701
2025-02-20 19:44:00+00:00,SPY-USD,609.1199951171875,609.1599731445312,609.0399780273438,609.1599731445312,26306
2025-02-20 19:43:00+00:00,SPY-USD,609.0490112304688,609.10009765625,608.97998046875,609.10009765625,18376
2025-02-20 19:42:00+00:00,SPY-USD,608.885009765625,609.0599975585938,608.8499755859375,609.0499877929688,38043
2025-02-20 19:41:00+00:00,SPY-USD,608.780029296875,608.8699951171875,608.72998046875,608.8699951171875,15480
2025-02-20 19:40:00+00:00,SPY-USD,608.7791137695312,608.8400268554688,608.72998046875,608.8298950195312,32475
2025-02-20 19:39:00+00:00,SPY-USD,608.8099975585938,608.8499755859375,608.760009765625,608.7650146484375,30414
2025-02-20 19:38:00+00:00,SPY-USD,608.927978515625,608.9349975585938,608.72998046875,608.8389892578125,23546
2025-02-20 19:37:00+00:00,SPY-USD,608.8790283203125,608.969970703125,608.8306884765625,608.9199829101562,36130
2025-02-20 19:36:00+00:00,SPY-USD,608.8599853515625,608.9000244140625,608.719970703125,608.8889770507812,26680
2025-02-20 19:35:00+00:00,SPY-USD,608.8699951171875,608.969970703125,608.7999877929688,608.8599853515625,43644
2025-02-20 19:34:00+00:00,SPY-USD,608.9249877929688,608.9400024414062,608.8399047851562,608.8900146484375,84715
2025-02-20 19:33:00+00:00,SPY-USD,608.9500122070312,609.0,608.8499755859375,608.9299926757812,70264
2025-02-20 19:32:00+00:00,SPY-USD,608.97998046875,608.989990234375,608.8900146484375,608.9500122070312,88455
2025-02-20 19:31:00+00:00,SPY-USD,609.1500244140625,609.239990234375,608.9500122070312,608.9500732421875,75439
2025-02-20 19:30:00+00:00,SPY-USD,609.1599731445312,609.1900024414062,609.0800170898438,609.1599731445312,44372
2025-02-20 19:29:00+00:00,SPY-USD,609.1801147460938,609.2199096679688,609.1199951171875,609.1699829101562,62437
2025-02-20 19:28:00+00:00,SPY-USD,609.1199951171875,609.280029296875,609.0700073242188,609.2098999023438,105265
2025-02-20 19:27:00+00:00,SPY-USD,609.25,609.260009765625,609.0999755859375,609.1099853515625,14884
2025-02-20 19:26:00+00:00,SPY-USD,609.22998046875,609.27001953125,609.0900268554688,609.2550048828125,39694
2025-02-20 19:25:00+00:00,SPY-USD,609.3609008789062,609.4099731445312,609.1099853515625,609.22998046875,74339
2025-02-20 19:24:00+00:00,SPY-USD,609.3599853515625,609.4299926757812,609.3499755859375,609.3599853515625,55958
2025-02-20 19:23:00+00:00,SPY-USD,609.39501953125,609.4500122070312,609.3732299804688,609.4199829101562,27837
2025-02-20 19:22:00+00:00,SPY-USD,609.3900146484375,609.4199829101562,609.3499755859375,609.3699951171875,25842
2025-02-20 19:21:00+00:00,SPY-USD,609.4400024414062,609.4451293945312,609.3699951171875,609.3900146484375,26546
2025-02-20 19:20:00+00:00,SPY-USD,609.3699951171875,609.489990234375,609.3499755859375,609.4500122070312,66186
2025-02-20 19:19:00+00:00,SPY-USD,609.2100219726562,609.3900146484375,609.1900024414062,609.3699951171875,234996
2025-02-20 19:18:00+00:00,SPY-USD,609.2100219726562,609.2999877929688,609.1900024414062,609.2000122070312,45232
2025-02-20 19:17:00+00:00,SPY-USD,609.1500244140625,609.2999877929688,609.1400146484375,609.239990234375,56415
2025-02-20 19:16:00+00:00,SPY-USD,609.1699829101562,609.3200073242188,609.1300048828125,609.1500244140625,34003
2025-02-20 19:15:00+00:00,SPY-USD,609.25,609.2999877929688,609.1300048828125,609.1500854492188,51525
2025-02-20 19:14:00+00:00,SPY-USD,609.280029296875,609.3200073242188,609.2000122070312,609.25,52364
2025-02-20 19:13:00+00:00,SPY-USD,609.2899780273438,609.3800048828125,609.260009765625,609.27001953125,44716
2025-02-20 19:12:00+00:00,SPY-USD,609.1900024414062,609.4299926757812,609.1599731445312,609.3099975585938,54307
2025-02-20 19:11:00+00:00,SPY-USD,609.0999755859375,609.280029296875,609.0800170898438,609.2100219726562,58374
2025-02-20 19:10:00+00:00,SPY-USD,608.8499145507812,609.1300048828125,608.8499145507812,609.1093139648438,65449
2025-02-20 19:09:00+00:00,SPY-USD,608.8900146484375,608.9099731445312,608.8200073242188,608.8300170898438,57168
2025-02-20 19:08:00+00:00,SPY-USD,608.8499755859375,608.9400024414062,608.8350219726562,608.89501953125,36208
2025-02-20 19:07:00+00:00,SPY-USD,608.75,608.8599853515625,608.6699829101562,608.8499755859375,23305
2025-02-20 19:06:00+00:00,SPY-USD,608.780029296875,608.9199829101562,608.739990234375,608.739990234375,83712
2025-02-20 19:05:00+00:00,SPY-USD,608.7009887695312,608.8499755859375,608.7009887695312,608.7849731445312,49076
2025-02-20 19:04:00+00:00,SPY-USD,608.6599731445312,608.77001953125,608.635009765625,608.6900024414062,56516
2025-02-20 19:03:00+00:00,SPY-USD,608.594970703125,608.6500244140625,608.5499877929688,608.6500244140625,38732
2025-02-20 19:02:00+00:00,SPY-USD,608.7999877929688,608.7999877929688,608.5900268554688,608.6099853515625,33280
2025-02-20 19:01:00+00:00,SPY-USD,608.6900024414062,608.82958984375,608.6699829101562,608.7899780273438,25339
2025-02-20 19:00:00+00:00,SPY-USD,608.5999755859375,608.719970703125,608.5,608.6799926757812,47600
2025-02-20 18:59:00+00:00,SPY-USD,608.6649780273438,608.760009765625,608.5999755859375,608.5999755859375,29883
2025-02-20 18:58:00+00:00,SPY-USD,608.5001220703125,608.739990234375,608.5001220703125,608.6699829101562,55302
2025-02-20 18:57:00+00:00,SPY-USD,608.510009765625,608.5780029296875,608.4846801757812,608.510009765625,34288
2025-02-20 18:56:00+00:00,SPY-USD,608.3300170898438,608.5700073242188,608.3101196289062,608.4849853515625,38145
2025-02-20 18:55:00+00:00,SPY-USD,608.280029296875,608.3699951171875,608.239990234375,608.3200073242188,17011
2025-02-20 18:54:00+00:00,SPY-USD,608.27001953125,608.3099975585938,608.219970703125,608.27001953125,15080
